Achitecture,Base Clock,Base Power,Gen,IGPU Frequency,Launch Date,Link,Max Boost Clock,Max Power,Memory Channels,Memory Type,Name,Series,Total Cache,Total Cores,Total Threads
14,1.9,0,5,1000,Q4'15,https://www.intel.com/content/www/us/en/products/sku/90617/intel-core-i56442eq-processor-6m-cache-up-to-2-70-ghz/specifications.html,2.7,0,,4,i5-6442EQ,6th Generation Intel® Core™ i5 Processors,6,4,4.0
7,2.2,125,9,0,Q4'22,https://www.intel.com/content/www/us/en/products/sku/230497/intel-core-i913900kf-processor-36m-cache-up-to-5-80-ghz/specifications.html,5.4,253,,5,i9-13900KF,13th Generation Intel® Core™ i9 Processors,36,24,32.0
0,0.7,45,5,2000,Q2'24,https://www.intel.com/content/www/us/en/products/sku/239782/intel-core-ultra-5-processor-125hl-18m-cache-up-to-4-50-ghz/specifications.html,4.5,115,,5,125HL,Intel® Core™ Ultra processors (Series 1),18,14,18.0
14,0.8,10,5,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/193555/intel-core-i58365u-processor-6m-cache-up-to-4-10-ghz/specifications.html,4.1,25,,4,i5-8365U,8th Generation Intel® Core™ i5 Processors,6,4,8.0
14,2.9,35,7,1000,Q3'15,https://www.intel.com/content/www/us/en/products/sku/88972/intel-core-i76920hq-processor-8m-cache-up-to-3-80-ghz/specifications.html,3.8,45,,4,i7-6920HQ,6th Generation Intel® Core™ i7 Processors,8,4,8.0
7,2.8,125,5,1000,Q4'21,https://www.intel.com/content/www/us/en/products/sku/134589/intel-core-i512600k-processor-20m-cache-up-to-4-90-ghz/specifications.html,4.9,150,,5,i5-12600K,12th Generation Intel® Core™ i5 Processors,20,10,16.0
22,1.8,0,5,900,Q2'14,https://www.intel.com/content/www/us/en/products/sku/79201/intel-core-i54422e-processor-3m-cache-up-to-2-90-ghz/specifications.html,2.9,0,,3,i5-4422E,4th Generation Intel® Core™ i5 Processors,3,2,4.0
22,2.4,0,3,900,Q3'13,https://www.intel.com/content/www/us/en/products/sku/76293/intel-core-i34100e-processor-3m-cache-2-40-ghz/specifications.html,2.4,0,,3,i3-4100E,4th Generation Intel® Core™ i3 Processors,3,2,4.0
22,1.6,0,5,900,Q3'13,https://www.intel.com/content/www/us/en/products/sku/76307/intel-core-i54402e-processor-3m-cache-up-to-2-70-ghz/specifications.html,2.7,0,,3,i5-4402E,4th Generation Intel® Core™ i5 Processors,3,2,4.0
7,4.2,35,3,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/230579/intel-core-i313100t-processor-12m-cache-up-to-4-20-ghz/specifications.html,4.2,69,,5,i3-13100T,13th Generation Intel® Core™ i3 Processors,12,4,8.0
7,1.9,45,3,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/132226/intel-core-i312300he-processor-12m-cache-up-to-4-30-ghz/specifications.html,4.3,115,,5,i3-12300HE,12th Generation Intel® Core™ i3 Processors,12,8,12.0
7,4.3,58,3,0,Q1'22,https://www.intel.com/content/www/us/en/products/sku/132223/intel-core-i312100f-processor-12m-cache-up-to-4-30-ghz/specifications.html,4.3,89,,5,i3-12100F,12th Generation Intel® Core™ i3 Processors,12,4,8.0
7,1.6,55,7,1000,Q1'24,https://www.intel.com/content/www/us/en/products/sku/235996/intel-core-i7-processor-14650hx-30m-cache-up-to-5-20-ghz/specifications.html,5.2,157,,5,i7-14650HX,Intel® Core™ i7 Processors (14th gen),30,16,24.0
7,4.7,9,7,950,Q1'22,https://www.intel.com/content/www/us/en/products/sku/226454/intel-core-i71250u-processor-12m-cache-up-to-4-70-ghz/specifications.html,4.7,29,,5,i7-1250U,12th Generation Intel® Core™ i7 Processors,12,10,12.0
7,4.8,28,7,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/226253/intel-core-i71280p-processor-24m-cache-up-to-4-80-ghz/specifications.html,4.8,64,,5,i7-1280P,12th Generation Intel® Core™ i7 Processors,24,14,20.0
7,2.5,150,9,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/225916/intel-core-i912900ks-processor-30m-cache-up-to-5-50-ghz/specifications.html,5.2,241,,5,i9-12900KS,12th Generation Intel® Core™ i9 Processors,30,16,24.0
22,2.9,0,5,1000,Q3'14,https://www.intel.com/content/www/us/en/products/sku/78929/intel-core-i54210h-processor-3m-cache-up-to-3-50-ghz/specifications.html,3.5,0,,3,i5-4210H,4th Generation Intel® Core™ i5 Processors,3,2,4.0
14,3.5,23,7,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97541/intel-core-i77567u-processor-4m-cache-up-to-4-00-ghz/specifications.html,4.0,28,,4,i7-7567U,7th Generation Intel® Core™ i7 Processors,4,2,4.0
14,2.9,0,7,0,Q2'20,https://www.intel.com/content/www/us/en/products/sku/199318/intel-core-i710700f-processor-16m-cache-up-to-4-80-ghz/specifications.html,4.8,0,,4,i7-10700F,10th Generation Intel® Core™ i7 Processors,16,8,16.0
14,4.1,0,3,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97484/intel-core-i37320-processor-4m-cache-4-10-ghz/specifications.html,4.1,0,,4,i3-7320,7th Generation Intel® Core™ i3 Processors,4,2,4.0
22,2.7,0,5,1000,Q2'13,https://www.intel.com/content/www/us/en/products/sku/75037/intel-core-i54430s-processor-6m-cache-up-to-3-20-ghz/specifications.html,3.2,0,,3,i5-4430S,4th Generation Intel® Core™ i5 Processors,6,4,4.0
7,4.4,9,5,900,Q1'22,https://www.intel.com/content/www/us/en/products/sku/226452/intel-core-i51240u-processor-12m-cache-up-to-4-40-ghz/specifications.html,4.4,29,,5,i5-1240U,12th Generation Intel® Core™ i5 Processors,12,10,12.0
14,2.7,0,5,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/212277/intel-core-i511500-processor-12m-cache-up-to-4-60-ghz/specifications.html,4.6,0,,4,i5-11500,11th Generation Intel® Core™ i5 Processors,12,6,12.0
7,2.1,45,3,1000,Q2'24,https://www.intel.com/content/www/us/en/products/sku/239939/intel-core-3-processor-100hl-12m-cache-up-to-4-60-ghz/specifications.html,4.6,115,,5,100HL,Intel® Core™ processors (Series 1),12,8,12.0
14,2.8,0,5,1000,Q2'16,https://www.intel.com/content/www/us/en/products/sku/93337/intel-core-i56585r-processor-6m-cache-up-to-3-60-ghz/specifications.html,3.6,0,,4,i5-6585R,6th Generation Intel® Core™ i5 Processors,6,4,4.0
14,3.6,95,5,0,Q1'21,https://www.intel.com/content/www/us/en/products/sku/212276/intel-core-i511600kf-processor-12m-cache-up-to-4-90-ghz/specifications.html,4.9,125,,4,i5-11600KF,11th Generation Intel® Core™ i5 Processors,12,6,12.0
14,0.6,3,7,1000,Q1'19,https://www.intel.com/content/www/us/en/products/sku/185281/intel-core-i78500y-processor-4m-cache-up-to-4-20-ghz/specifications.html,4.2,7,,3,i7-8500Y,8th Generation Intel® Core™ i7 Processors,4,2,4.0
14,2.6,35,7,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/191045/intel-core-i79750h-processor-12m-cache-up-to-4-50-ghz/specifications.html,4.5,45,,4,i7-9750H,9th Generation Intel® Core™ i7 Processors,12,6,12.0
14,1.9,20,7,1000,Q2'18,https://www.intel.com/content/www/us/en/products/sku/137979/intel-core-i78559u-processor-8m-cache-up-to-4-50-ghz/specifications.html,4.5,28,,4,i7-8559U,8th Generation Intel® Core™ i7 Processors,8,4,8.0
7,1.6,55,9,1000,Q1'24,https://www.intel.com/content/www/us/en/products/sku/235995/intel-core-i9-processor-14900hx-36m-cache-up-to-5-80-ghz/specifications.html,5.8,157,,5,i9-14900HX,Intel® Core™ i9 Processors (14th gen),36,24,32.0
14,2.8,0,9,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/203902/intel-core-i910900e-processor-20m-cache-up-to-4-70-ghz/specifications.html,4.7,0,,4,i9-10900E,10th Generation Intel® Core™ i9 Processors,20,10,20.0
10,1.5,7,3,1000,Q3'20,https://www.intel.com/content/www/us/en/products/sku/208651/intel-core-i31110g4-processor-6m-cache-up-to-3-90-ghz-with-ipu/specifications.html,3.9,15,,4,i3-1110G4,11th Generation Intel® Core™ i3 Processors,6,2,4.0
22,2.7,0,5,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/76292/intel-core-i54400e-processor-3m-cache-up-to-3-30-ghz/specifications.html,3.3,0,,3,i5-4400E,4th Generation Intel® Core™ i5 Processors,3,2,4.0
14,2.1,0,5,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97532/intel-core-i57442eq-processor-6m-cache-up-to-2-90-ghz/specifications.html,2.9,0,,4,i5-7442EQ,7th Generation Intel® Core™ i5 Processors,6,4,4.0
14,0.8,12,7,1000,Q3'19,https://www.intel.com/content/www/us/en/products/sku/196448/intel-core-i710710u-processor-12m-cache-up-to-4-70-ghz/specifications.html,4.7,25,,4,i7-10710U,10th Generation Intel® Core™ i7 Processors,12,6,12.0
10,0.9,13,3,900,Q3'19,https://www.intel.com/content/www/us/en/products/sku/196588/intel-core-i31005g1-processor-4m-cache-up-to-3-40-ghz/specifications.html,3.4,15,,4,i3-1005G1,10th Generation Intel® Core™ i3 Processors,4,2,4.0
22,2.9,0,5,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/80818/intel-core-i54460s-processor-6m-cache-up-to-3-40-ghz/specifications.html,3.4,0,,3,i5-4460S,4th Generation Intel® Core™ i5 Processors,6,4,4.0
14,2.9,0,3,950,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97131/intel-core-i37100e-processor-3m-cache-2-90-ghz/specifications.html,2.9,0,,4,i3-7100E,7th Generation Intel® Core™ i3 Processors,3,2,4.0
14,3.1,23,5,1000,Q3'15,https://www.intel.com/content/www/us/en/products/sku/91164/intel-core-i56287u-processor-4m-cache-up-to-3-50-ghz/specifications.html,3.5,28,,4,i5-6287U,6th Generation Intel® Core™ i5 Processors,4,2,4.0
7,2.5,125,7,0,Q4'22,https://www.intel.com/content/www/us/en/products/sku/230489/intel-core-i713700kf-processor-30m-cache-up-to-5-40-ghz/specifications.html,5.3,253,,5,i7-13700KF,13th Generation Intel® Core™ i7 Processors,30,16,24.0
14,2.4,35,5,0,Q2'19,https://www.intel.com/content/www/us/en/products/sku/191080/intel-core-i59300hf-processor-8m-cache-up-to-4-10-ghz/specifications.html,4.1,45,,4,i5-9300HF,9th Generation Intel® Core™ i5 Processors,8,4,8.0
7,5.0,45,7,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232139/intel-core-i713705h-processor-24m-cache-up-to-5-00-ghz/specifications.html,5.0,115,,5,i7-13705H,13th Generation Intel® Core™ i7 Processors,24,14,20.0
7,4.7,15,5,1000,Q2'24,https://www.intel.com/content/www/us/en/products/sku/239171/intel-core-5-processor-130ul-12m-cache-up-to-4-70-ghz/specifications.html,4.7,55,,5,130UL,Intel® Core™ processors (Series 1),12,10,12.0
14,0.6,3,5,950,Q3'18,https://www.intel.com/content/www/us/en/products/sku/185280/intel-core-i58200y-processor-4m-cache-up-to-3-90-ghz/specifications.html,3.9,7,,3,i5-8200Y,8th Generation Intel® Core™ i5 Processors,4,2,4.0
22,2.3,0,7,1000,Q2'13,https://www.intel.com/content/www/us/en/products/sku/75610/intel-core-i74770te-processor-8m-cache-up-to-3-30-ghz/specifications.html,3.3,0,,3,i7-4770TE,4th Generation Intel® Core™ i7 Processors,8,4,8.0
14,2.8,23,3,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97666/intel-core-i37167u-processor-3m-cache-2-80-ghz/specifications.html,2.8,28,,4,i3-7167U,7th Generation Intel® Core™ i3 Processors,3,2,4.0
14,2.8,0,5,1000,Q2'15,https://www.intel.com/content/www/us/en/products/sku/87714/intel-core-i55575r-processor-4m-cache-up-to-3-30-ghz/specifications.html,3.3,0,,3,i5-5575R,5th Generation Intel® Core™ i5 Processors,4,4,
14,2.8,0,7,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/191050/intel-core-i78569u-processor-8m-cache-up-to-4-70-ghz/specifications.html,4.7,0,,4,i7-8569U,8th Generation Intel® Core™ i7 Processors,8,4,8.0
22,2.8,0,5,1000,Q3'14,https://www.intel.com/content/www/us/en/products/sku/83507/intel-core-i54308u-processor-3m-cache-up-to-3-30-ghz/specifications.html,3.3,0,,3,i5-4308U,4th Generation Intel® Core™ i5 Processors,3,2,4.0
14,1.8,25,5,1000,Q2'18,https://www.intel.com/content/www/us/en/products/sku/129938/intel-core-i58600t-processor-9m-cache-up-to-3-70-ghz/specifications.html,3.7,35,,4,i5-8600T,8th Generation Intel® Core™ i5 Processors,9,6,6.0
22,2.5,0,5,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/80813/intel-core-i54690t-processor-6m-cache-up-to-3-50-ghz/specifications.html,3.5,0,,3,i5-4690T,4th Generation Intel® Core™ i5 Processors,6,4,4.0
14,2.7,35,7,1000,Q1'16,https://www.intel.com/content/www/us/en/products/sku/93340/intel-core-i76870hq-processor-8m-cache-up-to-3-60-ghz/specifications.html,3.6,45,,4,i7-6870HQ,6th Generation Intel® Core™ i7 Processors,8,4,8.0
7,1.7,15,7,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/233390/intel-core-i71365ue-processor-12m-cache-up-to-4-90-ghz/specifications.html,4.9,15,,5,i7-1365UE,13th Generation Intel® Core™ i7 Processors,12,10,12.0
10,1.0,12,7,1000,Q3'19,https://www.intel.com/content/www/us/en/products/sku/196597/intel-core-i71065g7-processor-8m-cache-up-to-3-90-ghz/specifications.html,3.9,25,,4,i7-1065G7,10th Generation Intel® Core™ i7 Processors,8,4,8.0
14,0.8,10,7,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/201896/intel-core-i710610u-processor-8m-cache-up-to-4-90-ghz/specifications.html,4.9,25,,4,i7-10610U,10th Generation Intel® Core™ i7 Processors,8,4,8.0
14,2.4,35,9,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/203682/intel-core-i910885h-processor-16m-cache-up-to-5-30-ghz/specifications.html,5.3,45,,4,i9-10885H,10th Generation Intel® Core™ i9 Processors,16,8,16.0
22,2.4,0,7,1000,Q2'13,https://www.intel.com/content/www/us/en/products/sku/75469/intel-core-i74700eq-processor-6m-cache-up-to-3-40-ghz/specifications.html,3.4,0,,3,i7-4700EQ,4th Generation Intel® Core™ i7 Processors,6,4,8.0
14,2.9,0,7,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/203908/intel-core-i710700e-processor-16m-cache-up-to-4-50-ghz/specifications.html,4.5,0,,4,i7-10700E,10th Generation Intel® Core™ i7 Processors,16,8,16.0
14,2.1,37,5,1000,Q2'15,https://www.intel.com/content/www/us/en/products/sku/88095/intel-core-i55675c-processor-4m-cache-up-to-3-60-ghz/specifications.html,3.6,65,,3,i5-5675C,5th Generation Intel® Core™ i5 Processors,4,4,
7,2.7,0,5,1000,Q3'22,https://www.intel.com/content/www/us/en/products/sku/229975/intel-core-i512600hl-processor-18m-cache-up-to-4-50-ghz/specifications.html,4.5,0,,5,i5-12600HL,12th Generation Intel® Core™ i5 Processors,18,12,16.0
22,1.7,0,7,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/75114/intel-core-i74650u-processor-4m-cache-up-to-3-30-ghz/specifications.html,3.3,0,,3,i7-4650U,4th Generation Intel® Core™ i7 Processors,4,2,4.0
14,3.9,0,3,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/201889/intel-core-i310325-processor-8m-cache-up-to-4-70-ghz/specifications.html,4.7,0,,4,i3-10325,10th Generation Intel® Core™ i3 Processors,8,4,8.0
7,4.3,60,3,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/134584/intel-core-i312100-processor-12m-cache-up-to-4-30-ghz/specifications.html,4.3,89,,5,i3-12100,12th Generation Intel® Core™ i3 Processors,12,4,8.0
10,1.2,12,7,1000,Q3'20,https://www.intel.com/content/www/us/en/products/sku/208921/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz-with-ipu/specifications.html,4.7,28,,4,i7-1165G7,11th Generation Intel® Core™ i7 Processors,12,4,8.0
7,4.2,28,3,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/227852/intel-core-i31220pe-processor-12m-cache-up-to-4-20-ghz/specifications.html,4.2,64,,5,i3-1220PE,12th Generation Intel® Core™ i3 Processors,12,8,12.0
14,3.1,23,5,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97528/intel-core-i57267u-processor-4m-cache-up-to-3-50-ghz/specifications.html,3.5,28,,4,i5-7267U,7th Generation Intel® Core™ i5 Processors,4,2,4.0
7,1.5,65,9,0,Q1'24,https://www.intel.com/content/www/us/en/products/sku/236853/intel-core-i9-processor-14900f-36m-cache-up-to-5-80-ghz/specifications.html,5.4,219,,5,i9-14900F,Intel® Core™ i9 Processors (14th gen),36,24,32.0
14,3.0,0,3,950,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97126/intel-core-i37100h-processor-3m-cache-3-00-ghz/specifications.html,3.0,0,,0,i3-7100H,7th Generation Intel® Core™ i3 Processors,3,2,4.0
14,2.8,0,5,1000,Q3'18,https://www.intel.com/content/www/us/en/products/sku/148964/intel-core-i58305g-processor-with-radeon-pro-wx-vega-m-gl-graphics-6m-cache-up-to-3-80-ghz/specifications.html,3.8,0,,4,i5-8305G,8th Generation Intel® Core™ i5 Processors,6,4,8.0
7,4.7,9,7,950,Q1'22,https://www.intel.com/content/www/us/en/products/sku/226455/intel-core-i71260u-processor-12m-cache-up-to-4-70-ghz/specifications.html,4.7,29,,5,i7-1260U,12th Generation Intel® Core™ i7 Processors,12,10,12.0
7,4.8,15,7,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/226258/intel-core-i71265u-processor-12m-cache-up-to-4-80-ghz/specifications.html,4.8,55,,5,i7-1265U,12th Generation Intel® Core™ i7 Processors,12,10,12.0
7,2.4,125,9,0,Q4'23,https://www.intel.com/content/www/us/en/products/sku/236787/intel-core-i9-processor-14900kf-36m-cache-up-to-6-00-ghz/specifications.html,5.6,253,,5,i9-14900KF,Intel® Core™ i9 Processors (14th gen),36,24,32.0
22,2.6,0,3,900,Q2'14,https://www.intel.com/content/www/us/en/products/sku/79197/intel-core-i34110e-processor-3m-cache-2-60-ghz/specifications.html,2.6,0,,3,i3-4110E,4th Generation Intel® Core™ i3 Processors,3,2,4.0
7,4.7,45,7,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/226066/intel-core-i712650h-processor-24m-cache-up-to-4-70-ghz/specifications.html,4.7,115,,5,i7-12650H,12th Generation Intel® Core™ i7 Processors,24,10,16.0
10,2.9,28,7,1000,Q2'21,https://www.intel.com/content/www/us/en/products/sku/217182/intel-core-i711390h-processor-12m-cache-up-to-5-00-ghz-with-ipu/specifications.html,5.0,35,,4,i7-11390H,11th Generation Intel® Core™ i7 Processors,12,4,8.0
22,2.6,0,5,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/81012/intel-core-i54210m-processor-3m-cache-up-to-3-20-ghz/specifications.html,3.2,0,,3,i5-4210M,4th Generation Intel® Core™ i5 Processors,3,2,4.0
14,2.3,35,7,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/202329/intel-core-i710875h-processor-16m-cache-up-to-5-10-ghz/specifications.html,5.1,45,,4,i7-10875H,10th Generation Intel® Core™ i7 Processors,16,8,16.0
22,2.0,0,5,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/78928/intel-core-i54590t-processor-6m-cache-up-to-3-00-ghz/specifications.html,3.0,0,,3,i5-4590T,4th Generation Intel® Core™ i5 Processors,6,4,4.0
22,3.5,0,5,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/80811/intel-core-i54690k-processor-6m-cache-up-to-3-90-ghz/specifications.html,3.9,0,,3,i5-4690K,4th Generation Intel® Core™ i5 Processors,6,4,4.0
7,2.0,65,5,1000,Q1'24,https://www.intel.com/content/www/us/en/products/sku/236845/intel-core-i5-processor-14600-24m-cache-up-to-5-20-ghz/specifications.html,5.2,154,,5,i5-14600,Intel® Core™ i5 Processors (14th gen),24,14,20.0
14,1.8,0,9,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/203901/intel-core-i910900te-processor-20m-cache-up-to-4-60-ghz/specifications.html,4.5,0,,4,i9-10900TE,10th Generation Intel® Core™ i9 Processors,20,10,20.0
22,4.0,0,7,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/80807/intel-core-i74790k-processor-8m-cache-up-to-4-40-ghz/specifications.html,4.4,0,,3,i7-4790K,4th Generation Intel® Core™ i7 Processors,8,4,8.0
10,1.2,12,7,1000,Q3'20,https://www.intel.com/content/www/us/en/products/sku/208076/intel-core-i71185g7e-processor-12m-cache-up-to-4-40-ghz/specifications.html,4.4,28,,4,i7-1185G7E,11th Generation Intel® Core™ i7 Processors,12,4,8.0
14,3.6,0,3,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/134870/intel-core-i39100-processor-6m-cache-up-to-4-20-ghz/specifications.html,4.2,0,,4,i3-9100,9th Generation Intel® Core™ i3 Processors,6,4,4.0
14,3.6,0,3,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/199283/intel-core-i310100-processor-6m-cache-up-to-4-30-ghz/specifications.html,4.3,0,,4,i3-10100,10th Generation Intel® Core™ i3 Processors,6,4,8.0
7,0.9,15,3,1000,Q1'24,https://www.intel.com/content/www/us/en/products/sku/238762/intel-core-3-processor-100u-10m-cache-up-to-4-70-ghz-with-ipu/specifications.html,4.7,55,,5,100U,Intel® Core™ processors (Series 1),10,6,8.0
22,1.5,0,5,1000,Q1'14,https://www.intel.com/content/www/us/en/products/sku/75034/intel-core-i54360u-processor-3m-cache-up-to-3-00-ghz/specifications.html,3.0,0,,3,i5-4360U,4th Generation Intel® Core™ i5 Processors,3,2,4.0
22,2.7,0,7,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/80809/intel-core-i74790t-processor-8m-cache-up-to-3-90-ghz/specifications.html,3.9,0,,3,i7-4790T,4th Generation Intel® Core™ i7 Processors,8,4,8.0
14,0.8,10,7,1000,Q3'18,https://www.intel.com/content/www/us/en/products/sku/149091/intel-core-i78565u-processor-8m-cache-up-to-4-60-ghz/specifications.html,4.6,25,,4,i7-8565U,8th Generation Intel® Core™ i7 Processors,8,4,8.0
7,4.2,35,3,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/223096/intel-core-i312300t-processor-12m-cache-up-to-4-20-ghz/specifications.html,4.2,69,,5,i3-12300T,12th Generation Intel® Core™ i3 Processors,12,4,8.0
14,2.0,0,3,900,Q4'16,https://www.intel.com/content/www/us/en/products/sku/91157/intel-core-i36006u-processor-3m-cache-2-00-ghz/specifications.html,2.0,0,,4,i3-6006U,6th Generation Intel® Core™ i3 Processors,3,2,4.0
22,1.7,0,3,950,Q3'13,https://www.intel.com/content/www/us/en/products/sku/75105/intel-core-i34005u-processor-3m-cache-1-70-ghz/specifications.html,1.7,0,,3,i3-4005U,4th Generation Intel® Core™ i3 Processors,3,2,4.0
7,1.9,65,5,1000,Q1'24,https://www.intel.com/content/www/us/en/products/sku/236784/intel-core-i5-processor-14500-24m-cache-up-to-5-00-ghz/specifications.html,5.0,154,,5,i5-14500,Intel® Core™ i5 Processors (14th gen),24,14,20.0
22,2.7,0,5,1000,Q1'14,https://www.intel.com/content/www/us/en/products/sku/80373/intel-core-i54310m-processor-3m-cache-up-to-3-40-ghz/specifications.html,3.4,0,,3,i5-4310M,4th Generation Intel® Core™ i5 Processors,3,2,4.0
7,4.5,15,3,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/233459/intel-core-i31315u-processor-10m-cache-up-to-4-50-ghz-with-ipu/specifications.html,4.5,55,,5,i3-1315U,13th Generation Intel® Core™ i3 Processors,10,6,8.0
14,0.6,23,5,1000,Q1'15,https://www.intel.com/content/www/us/en/products/sku/84988/intel-core-i55287u-processor-3m-cache-up-to-3-30-ghz/specifications.html,3.3,28,,3,i5-5287U,5th Generation Intel® Core™ i5 Processors,3,2,4.0
22,1.5,0,3,850,Q3'13,https://www.intel.com/content/www/us/en/products/sku/76609/intel-core-i34020y-processor-3m-cache-1-50-ghz/specifications.html,1.5,0,,3,i3-4020Y,4th Generation Intel® Core™ i3 Processors,3,2,4.0
7,4.4,28,5,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/227850/intel-core-i51250pe-processor-12m-cache-up-to-4-40-ghz/specifications.html,4.4,64,,5,i5-1250PE,12th Generation Intel® Core™ i5 Processors,12,12,16.0
22,3.1,0,3,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/77492/intel-core-i34350t-processor-4m-cache-3-10-ghz/specifications.html,3.1,0,,3,i3-4350T,4th Generation Intel® Core™ i3 Processors,4,2,4.0
14,0.8,7,5,1000,Q3'16,https://www.intel.com/content/www/us/en/products/sku/95443/intel-core-i57200u-processor-3m-cache-up-to-3-10-ghz/specifications.html,3.1,25,,4,i5-7200U,7th Generation Intel® Core™ i5 Processors,3,2,4.0
14,3.6,0,9,1000,Q4'18,https://www.intel.com/content/www/us/en/products/sku/186605/intel-core-i99900k-processor-16m-cache-up-to-5-00-ghz/specifications.html,5.0,0,,4,i9-9900K,9th Generation Intel® Core™ i9 Processors,16,8,16.0
22,2.3,0,5,1000,Q2'13,https://www.intel.com/content/www/us/en/products/sku/75050/intel-core-i54670t-processor-6m-cache-up-to-3-30-ghz/specifications.html,3.3,0,,3,i5-4670T,4th Generation Intel® Core™ i5 Processors,6,4,4.0
10,2.1,35,7,1000,Q2'21,https://www.intel.com/content/www/us/en/products/sku/213799/intel-core-i711850h-processor-24m-cache-up-to-4-80-ghz/specifications.html,4.8,45,,4,i7-11850H,11th Generation Intel® Core™ i7 Processors,24,8,16.0
7,5.5,55,9,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232149/intel-core-i913950hx-processor-36m-cache-up-to-5-50-ghz/specifications.html,5.5,157,,5,i9-13950HX,13th Generation Intel® Core™ i9 Processors,36,24,32.0
14,2.7,0,5,1000,Q3'15,https://www.intel.com/content/www/us/en/products/sku/88189/intel-core-i56600t-processor-6m-cache-up-to-3-50-ghz/specifications.html,3.5,0,,4,i5-6600T,6th Generation Intel® Core™ i5 Processors,6,4,4.0
14,0.6,7,5,900,Q1'15,https://www.intel.com/content/www/us/en/products/sku/85213/intel-core-i55300u-processor-3m-cache-up-to-2-90-ghz/specifications.html,2.9,15,,3,i5-5300U,5th Generation Intel® Core™ i5 Processors,3,2,4.0
14,2.5,25,3,1000,Q2'18,https://www.intel.com/content/www/us/en/products/sku/129943/intel-core-i38300t-processor-8m-cache-3-20-ghz/specifications.html,2.5,35,,4,i3-8300T,8th Generation Intel® Core™ i3 Processors,8,4,4.0
7,2.3,0,7,1000,Q3'22,https://www.intel.com/content/www/us/en/products/sku/228459/intel-core-i712700hl-processor-24m-cache-up-to-4-70-ghz/specifications.html,4.7,0,,5,i7-12700HL,12th Generation Intel® Core™ i7 Processors,24,14,20.0
14,0.8,10,7,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/193563/intel-core-i78665u-processor-8m-cache-up-to-4-80-ghz/specifications.html,4.8,25,,4,i7-8665U,8th Generation Intel® Core™ i7 Processors,8,4,8.0
22,3.5,0,5,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/80810/intel-core-i54690-processor-6m-cache-up-to-3-90-ghz/specifications.html,3.9,0,,3,i5-4690,4th Generation Intel® Core™ i5 Processors,6,4,4.0
0,1.2,15,7,2000,Q4'23,https://www.intel.com/content/www/us/en/products/sku/237329/intel-core-ultra-7-processor-165u-12m-cache-up-to-4-90-ghz/specifications.html,4.9,57,,5,165U,Intel® Core™ Ultra processors (Series 1),12,12,14.0
