Achitecture,Base Clock,Base Power,Cache,Code Name,Form Factor,Gen,IGPU Frequency,IGPU Name,L2 Cache,L3 Cache,Launch Date,Link,Max Boost Clock,Max Power,Memory Channels,Memory Type,Name,Series,Total Cache,Total Cores,Total Threads
TSMC 4nm FinFET,4 GHz,45W,,Ryzen PRO,"Desktops , 1L Desktops , Laptops , Mobile Workstations",9,2800 MHz,AMD Radeon™ 780M,8 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 5.2 GHz,35-54W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",AMD Ryzen™ 9 PRO 8945HS,Ryzen PRO 8000 Series,,8.0,16.0
TSMC 4nm FinFET,3.3 GHz,28W,,Ryzen PRO,"Desktops , 1L Desktops , Laptops , Mobile Workstations",7,2700 MHz,AMD Radeon™ 780M,8 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 5.1 GHz,15-30W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",AMD Ryzen™ 7 PRO 8840U,Ryzen PRO 8000 Series,,8.0,16.0
TSMC 4nm FinFET,3.8 GHz,45W,,Ryzen PRO,"Desktops , 1L Desktops , Laptops , Mobile Workstations",7,2700 MHz,AMD Radeon™ 780M,8 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 5.1 GHz,35-54W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",AMD Ryzen™ 7 PRO 8845HS,Ryzen PRO 8000 Series,,8.0,16.0
TSMC 4nm FinFET,3.3 GHz,28W,,Ryzen PRO,"Desktops , 1L Desktops , Laptops , Mobile Workstations",7,2700 MHz,AMD Radeon™ 780M,8 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 5.1 GHz,20-30W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",AMD Ryzen™ 7 PRO 8840HS,Ryzen PRO 8000 Series,,8.0,16.0
TSMC 4nm FinFET,3.6 GHz,35W,,Ryzen PRO,Desktops,7,2700 MHz,AMD Radeon™ 780M,8 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 5.1 GHz,35-35W,2.0,DDR5,AMD Ryzen™ 7 PRO 8700GE,Ryzen PRO 8000 Series,,8.0,16.0
TSMC 4nm FinFET,4.2 GHz,65W,,Ryzen PRO,Desktops,7,2900 MHz,AMD Radeon™ 780M,8 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 5.1 GHz,45-65W,2.0,DDR5,AMD Ryzen™ 7 PRO 8700G,Ryzen PRO 8000 Series,,8.0,16.0
TSMC 4nm FinFET,3.5 GHz,28W,,Ryzen PRO,"Desktops , 1L Desktops , Laptops , Mobile Workstations",5,2600 MHz,AMD Radeon™ 760M,6 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.9 GHz,15-30W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",AMD Ryzen™ 5 PRO 8640U,Ryzen PRO 8000 Series,,6.0,12.0
TSMC 4nm FinFET,4.3 GHz,45W,,Ryzen PRO,"Desktops , 1L Desktops , Laptops , Mobile Workstations",5,2600 MHz,AMD Radeon™ 760M,6 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 5 GHz,35-54W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",AMD Ryzen™ 5 PRO 8645HS,Ryzen PRO 8000 Series,,6.0,12.0
TSMC 4nm FinFET,3.5 GHz,28W,,Ryzen PRO,"Desktops , 1L Desktops , Laptops , Mobile Workstations",5,2600 MHz,AMD Radeon™ 760M,6 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.9 GHz,20-30W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",AMD Ryzen™ 5 PRO 8640HS,Ryzen PRO 8000 Series,,6.0,12.0
TSMC 4nm FinFET,3.9 GHz,35W,,Ryzen PRO,Desktops,5,2600 MHz,AMD Radeon™ 760M,6 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 5 GHz,35-35W,2.0,DDR5,AMD Ryzen™ 5 PRO 8600GE,Ryzen PRO 8000 Series,,6.0,12.0
TSMC 4nm FinFET,4.3 GHz,65W,,Ryzen PRO,Desktops,5,2800 MHz,AMD Radeon™ 760M,6 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 5 GHz,45-65W,2.0,DDR5,AMD Ryzen™ 5 PRO 8600G,Ryzen PRO 8000 Series,,6.0,12.0
TSMC 4nm FinFET,3.2 GHz,28W,,Ryzen PRO,"Desktops , 1L Desktops , Laptops , Mobile Workstations",5,2800 MHz,AMD Radeon™ 740M,6 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.9 GHz,15-30W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",AMD Ryzen™ 5 PRO 8540U,Ryzen PRO 8000 Series,,6.0,12.0
TSMC 4nm FinFET,3.4 GHz,35W,,Ryzen PRO,Desktops,5,2800 MHz,AMD Radeon™ 740M,6 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 5 GHz,35-35W,2.0,DDR5,AMD Ryzen™ 5 PRO 8500GE,Ryzen PRO 8000 Series,,6.0,12.0
TSMC 4nm FinFET,3.5 GHz,65W,,Ryzen PRO,Desktops,5,2800 MHz,AMD Radeon™ 740M,6 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 5 GHz,45-65W,2.0,DDR5,AMD Ryzen™ 5 PRO 8500G,Ryzen PRO 8000 Series,,6.0,12.0
TSMC 4nm FinFET,4 GHz,45W,,Ryzen,"Laptops , Desktops",9,2800 MHz,AMD Radeon™ 780M,8 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 5.2 GHz,35-54W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7-FP8)",AMD Ryzen™ 9 8945HS,Ryzen 8000 Series,,8.0,16.0
TSMC 4nm FinFET,3.5 GHz,35W,,Ryzen PRO,Desktops,3,2600 MHz,AMD Radeon™ 740M,4 MB,8 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.9 GHz,35-35W,2.0,DDR5,AMD Ryzen™ 3 PRO 8300GE,Ryzen PRO 8000 Series,,4.0,8.0
TSMC 4nm FinFET,3.4 GHz,65W,,Ryzen PRO,Desktops,3,2600 MHz,AMD Radeon™ 740M,4 MB,8 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.9 GHz,45-65W,2.0,DDR5,AMD Ryzen™ 3 PRO 8300G,Ryzen PRO 8000 Series,,4.0,8.0
TSMC 4nm FinFET,3.8 GHz,45W,,Ryzen,"Laptops , Desktops",7,2700 MHz,AMD Radeon™ 780M,8 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 5.1 GHz,35-54W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7-FP8)",AMD Ryzen™ 7 8845HS,Ryzen 8000 Series,,8.0,16.0
TSMC 4nm FinFET,3.3 GHz,28W,,Ryzen,"Laptops , Desktops",7,2700 MHz,AMD Radeon™ 780M,8 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 5.1 GHz,15-30W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7-FP8)",AMD Ryzen™ 7 8840U,Ryzen 8000 Series,,8.0,16.0
TSMC 4nm FinFET,3.3 GHz,28W,,Ryzen,"Laptops , Desktops",7,2700 MHz,AMD Radeon™ 780M,8 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 5.1 GHz,20-30W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7-FP8)",AMD Ryzen™ 7 8840HS,Ryzen 8000 Series,,8.0,16.0
TSMC 4nm FinFET,4.2 GHz,65W,,Ryzen,Desktops,7,2900 MHz,AMD Radeon™ 780M,8 MB,16 MB,1/31/2024,https://www.amd.com/en/products/specifications/processors.html,Up to 5.1 GHz,45-65W,2.0,DDR5,AMD Ryzen™ 7 8700G,Ryzen 8000 Series,,8.0,16.0
TSMC 4nm FinFET,4.1 GHz,65W,,Ryzen,Desktops,7,,Discrete Graphics Card Required,8 MB,16 MB,04/01/2024,https://www.amd.com/en/products/specifications/processors.html,Up to 5 GHz,45-65W,2.0,DDR5,AMD Ryzen™ 7 8700F,Ryzen 8000 Series,,8.0,16.0
TSMC 4nm FinFET,4.3 GHz,45W,,Ryzen,"Laptops , Desktops",5,2600 MHz,AMD Radeon™ 760M,6 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 5 GHz,35-54W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7-FP8)",AMD Ryzen™ 5 8645HS,Ryzen 8000 Series,,6.0,12.0
TSMC 4nm FinFET,3.5 GHz,28W,,Ryzen,"Laptops , Desktops",5,2600 MHz,AMD Radeon™ 760M,6 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.9 GHz,15-30W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7-FP8)",AMD Ryzen™ 5 8640U,Ryzen 8000 Series,,6.0,12.0
TSMC 4nm FinFET,3.5 GHz,28W,,Ryzen,"Laptops , Desktops",5,2600 MHz,AMD Radeon™ 760M,6 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.9 GHz,20-30W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7-FP8)",AMD Ryzen™ 5 8640HS,Ryzen 8000 Series,,6.0,12.0
TSMC 4nm FinFET,4.3 GHz,65W,,Ryzen,Desktops,5,2800 MHz,AMD Radeon™ 760M,6 MB,16 MB,1/31/2024,https://www.amd.com/en/products/specifications/processors.html,Up to 5 GHz,45-65W,2.0,DDR5,AMD Ryzen™ 5 8600G,Ryzen 8000 Series,,6.0,12.0
TSMC 4nm FinFET,3.2 GHz,28W,,Ryzen,"Laptops , Desktops",5,2800 MHz,AMD Radeon™ 740M,6 MB,16 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.9 GHz,15-30W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7-FP8)",AMD Ryzen™ 5 8540U,Ryzen 8000 Series,,6.0,12.0
TSMC 4nm FinFET,3.5 GHz,65W,,Ryzen,Desktops,5,2800 MHz,AMD Radeon™ 740M,6 MB,16 MB,1/31/2024,https://www.amd.com/en/products/specifications/processors.html,Up to 5 GHz,45-65W,2.0,DDR5,AMD Ryzen™ 5 8500G,Ryzen 8000 Series,,6.0,12.0
TSMC 4nm FinFET,3 GHz,28W,,Ryzen,"Laptops , Desktops",3,2500 MHz,AMD Radeon™ 740M,4 MB,8 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.7 GHz,15-30W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7-FP8)",AMD Ryzen™ 3 8440U,Ryzen 8000 Series,,4.0,8.0
TSMC 4nm FinFET,4.2 GHz,65W,,Ryzen,Desktops,5,,Discrete Graphics Card Required,6 MB,16 MB,04/01/2024,https://www.amd.com/en/products/specifications/processors.html,Up to 4.7 GHz,45-65W,2.0,DDR5,AMD Ryzen™ 5 8400F,Ryzen 8000 Series,,6.0,12.0
TSMC 4nm FinFET,3.4 GHz,65W,,Ryzen,Desktops,3,2600 MHz,AMD Radeon™ 740M,4 MB,8 MB,1/31/2024,https://www.amd.com/en/products/specifications/processors.html,Up to 4.9 GHz,45-65W,2.0,DDR5,AMD Ryzen™ 3 8300G,Ryzen 8000 Series,,4.0,8.0
TSMC 5nm FinFET,2.5 GHz,350W,6 MB,Ryzen Threadripper PRO,Desktops,7995,,Discrete Graphics Card Required,96 MB,384 MB,10/19/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 5.1 GHz,,8.0,DDR5,AMD Ryzen™ Threadripper™ PRO 7995WX,Ryzen Threadripper PRO 7000 WX-Series,,96.0,192.0
TSMC 5nm FinFET,3.2 GHz,350W,4 MB,Ryzen Threadripper PRO,Desktops,7985,,Discrete Graphics Card Required,64 MB,256 MB,10/19/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 5.1 GHz,,8.0,DDR5,AMD Ryzen™ Threadripper™ PRO 7985WX,Ryzen Threadripper PRO 7000 WX-Series,,64.0,128.0
TSMC 5nm FinFET,4 GHz,350W,2 MB,Ryzen Threadripper PRO,Desktops,7975,,Discrete Graphics Card Required,32 MB,128 MB,10/19/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 5.3 GHz,,8.0,DDR5,AMD Ryzen™ Threadripper™ PRO 7975WX,Ryzen Threadripper PRO 7000 WX-Series,,32.0,64.0
TSMC 5nm FinFET,4.2 GHz,350W,1 MB,Ryzen Threadripper PRO,Desktops,7965,,Discrete Graphics Card Required,24 MB,128 MB,10/19/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 5.3 GHz,,8.0,DDR5,AMD Ryzen™ Threadripper™ PRO 7965WX,Ryzen Threadripper PRO 7000 WX-Series,,24.0,48.0
TSMC 5nm FinFET,4.5 GHz,350W,1 MB,Ryzen Threadripper PRO,Desktops,7955,,Discrete Graphics Card Required,16 MB,64 MB,10/19/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 5.3 GHz,,8.0,DDR5,AMD Ryzen™ Threadripper™ PRO 7955WX,Ryzen Threadripper PRO 7000 WX-Series,,16.0,32.0
TSMC 5nm FinFET,4.7 GHz,350W,768 KB,Ryzen Threadripper PRO,Desktops,7945,,Discrete Graphics Card Required,12 MB,64 MB,10/19/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 5.3 GHz,,8.0,DDR5,AMD Ryzen™ Threadripper™ PRO 7945WX,Ryzen Threadripper PRO 7000 WX-Series,,12.0,24.0
TSMC 5nm FinFET,3.2 GHz,350W,4 MB,Ryzen Threadripper,Desktops,7980,,Discrete Graphics Card Required,64 MB,256 MB,10/19/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 5.1 GHz,,4.0,DDR5,AMD Ryzen™ Threadripper™ 7980X,Ryzen Threadripper 7000 Series,,64.0,128.0
TSMC 5nm FinFET,4 GHz,350W,2 MB,Ryzen Threadripper,Desktops,7970,,Discrete Graphics Card Required,32 MB,128 MB,10/19/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 5.3 GHz,,4.0,DDR5,AMD Ryzen™ Threadripper™ 7970X,Ryzen Threadripper 7000 Series,,32.0,64.0
TSMC 5nm FinFET,4.2 GHz,350W,1 MB,Ryzen Threadripper,Desktops,7960,,Discrete Graphics Card Required,24 MB,128 MB,10/19/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 5.3 GHz,,4.0,DDR5,AMD Ryzen™ Threadripper™ 7960X,Ryzen Threadripper 7000 Series,,24.0,48.0
TSMC 5nm FinFET,3.7 GHz,65W,768 KB,Ryzen PRO,"Desktops , Boxed Processor",9,2200 MHz,AMD Radeon™ Graphics,12 MB,64 MB,06/13/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 5.4 GHz,,2.0,DDR5,AMD Ryzen™ 9 PRO 7945,Ryzen PRO 7000 Series,,12.0,24.0
TSMC 4nm FinFET,4 GHz,,,Ryzen PRO,"Laptops , Mobile Workstations , 1L Desktops , Desktops",9,2800 MHz,AMD Radeon™ 780M,8 MB,16 MB,06/13/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 5.2 GHz,35-54W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",AMD Ryzen™ 9 PRO 7940HS,Ryzen PRO 7000 Series,,8.0,16.0
TSMC 4nm FinFET,3.3 GHz,,,Ryzen PRO,"Laptops , Mobile Workstations , 1L Desktops , Desktops",7,2700 MHz,AMD Radeon™ 780M,8 MB,16 MB,06/13/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 5.1 GHz,15-30W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",AMD Ryzen™ 7 PRO 7840U,Ryzen PRO 7000 Series,,8.0,16.0
TSMC 4nm FinFET,3.8 GHz,,,Ryzen PRO,"Laptops , Mobile Workstations , 1L Desktops , Desktops",7,2700 MHz,AMD Radeon™ 780M,8 MB,16 MB,06/13/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 5.1 GHz,35-54W,2.0,"DDR5 (FP7r2) , LPDDR5X (FP7)",AMD Ryzen™ 7 PRO 7840HS,Ryzen PRO 7000 Series,,8.0,16.0
TSMC 5nm FinFET,3.8 GHz,65W,512 KB,Ryzen PRO,"Desktops , Boxed Processor",7,2200 MHz,AMD Radeon™ Graphics,8 MB,32 MB,06/13/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 5.3 GHz,,2.0,DDR5,AMD Ryzen™ 7 PRO 7745,Ryzen PRO 7000 Series,,8.0,16.0
TSMC 6nm FinFET,2.7 GHz,,512 KB,Ryzen PRO,"Laptops , Desktops",7,2200 MHz,AMD Radeon™ 680M,4 MB,16 MB,9/30/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 4.75 GHz,15 - 30WW,2.0,DDR5,AMD Ryzen™ 7 PRO 7735U,Ryzen PRO 7000 Series,,8.0,16.0
TSMC 7nm FinFET,2 GHz,15W,512 KB,Ryzen PRO,"Laptops , Desktops",7,2000 MHz,AMD Radeon™ Graphics,4 MB,16 MB,01/04/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 4.5 GHz,,2.0,DDR4,AMD Ryzen™ 7 PRO 7730U,Ryzen PRO 7000 Series,,8.0,16.0
TSMC 5nm FinFET,3.8 GHz,65W,384 KB,Ryzen PRO,"Desktops , Boxed Processor",5,2200 MHz,AMD Radeon™ Graphics,6 MB,32 MB,06/13/2023,https://www.amd.com/en/products/specifications/processors.html,Up to 5.1 GHz,,2.0,DDR5,AMD Ryzen™ 5 PRO 7645,Ryzen PRO 7000 Series,,6.0,12.0
